key,award_score,question_content,question_option,reading_time,right_answers
671,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,1869年3月，谁正式公布了元素周期律？,1^门捷列夫$2^祖冲之$3^元问好,20,1
672,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,夜间停止使用指挥信号灯指挥交通后，提醒车辆、行人前方是交叉路口而设置的信号灯是？,1^绿灯亮$2^黄灯闪$3^红灯亮,20,2
673,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,夜空中除了月亮，肉眼能看到的最亮的星星是？,1^北极星$2^启明星$3^金星,20,3
674,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,什么人是最早到纽约定居的欧洲人民？,1^荷兰人$2^法国人$3^英国人,20,1
675,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,世界上有两部同名小说《狂人日记》，它们的作者分别是鲁迅和谁？,1^果戈理$2^莫泊桑$3^范克茹,20,1
676,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,一般而言，防锈纸的使用年限是？,1^3-5年$2^5-10年$3^20-30年,20,1
677,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,一般而言，将戒指戴在中指上表示什么？,1^订婚$2^恋爱中$3^已婚,20,2
678,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,一般而言，山羊皮革和绵羊皮革哪个好？,1^山羊皮革$2^绵羊皮革$3^一样好,20,1
679,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,一般金婚是纪念结婚多少年？,1^10年$2^100年$3^50年,20,3
680,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,一般来说玻璃杯是薄的容易炸裂，还是厚的？,1^薄的$2^厚的$3^一样,20,2
681,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,一般来说，在发生通货膨胀时，靠固定工资生活的人的生活水平会怎样？,1^上升$2^不变$3^下降,20,3
682,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,一般两栖动物在海洋里也照样能够生存是吗？,1^不可能$2^有的能$3^都能,20,1
683,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,一般认为篮球起源于哪个国家？?,1^美国$2^英国$3^西班牙,20,1
684,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,一般丝织品上都有一张标签，这标签上印有五位数，在五位数前还有个英文字母 这个英文字母的含义是指？,1^产地$2^生产商$3^认证机构,20,1
685,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,一般天气的变化发生在哪一层？,1^对流层$2^平流层$3^中间层,20,1
686,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,一暴十寒这则成语是用来形容人的什么？,1^天气诡异$2^半途而废$3^做事情经得住考验,20,2
687,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,NBA的一场篮球赛每个运动员最多允许犯规次数为？,1^3次$2^5次$3^6次,20,3
688,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,一次地震有几个震级？,1^多个$2^2个$3^1个,20,3
689,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,一次性筷子的发明者是哪国人？,1^中国人$2^日本人$3^韩国人,20,2
690,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,一朵向日葵花能结多少葵花籽？,1^1000个$2^1个$3^没有籽,20,2
691,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,一个标准的足球，它的周长大概有？,1^50-60cm$2^100-120cm$3^20-30cm,20,1
692,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,一个帝王陵区只有一个主神道，一般修在谁的陵前？,1^第一个埋葬着$2^工匠$3^嫔妃,20,1
693,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,一个孩子智商为100表明他和同龄人相比怎么样？,1^聪明$2^智力一般$3^愚蠢,20,2
694,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,一个企业通过贿赂政府官员而得到政府的默许或帮助，这在经济学上被称为？,1^权力寻租$2^权力转移$3^权利延伸,20,1
695,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,一个细胞一小时分裂三个，9小时可以把一个容器装满，多少时间使分裂的细胞装到容器的1/9？,1^3小时$2^7小时$3^1小时,20,2
696,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,一个运动员在靠近哪里的城市投掷更容易破世界纪录吗？,1^赤道$2^南极$3^北极,20,1
697,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,一公斤铁和一公斤棉花哪一个轻？,1^铁$2^一样重$3^棉花,20,2
698,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,“一狐之腋”比喻什么样的事物？,1^丑陋$2^平凡$3^珍贵,20,3
699,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,一块砖放在疏松的沙堆上，平放和竖放哪种情况下陷的深？,1^平放$2^竖放$3^一样,20,2
700,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,“天生我材必有用，千金散尽还复来”是出自？,1^梦游天姥吟留别$2^将进酒$3^蜀道难,20,2
701,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,一男婴出生后第三天体重比出生时减轻了8%，这说明？,1^正常$2^病态$3^濒死,20,1
702,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,一年十二个月，是依据什么划分的？,1^节气$2^地球公转$3^太阳自转,20,2
703,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,中国旧时流行的《百家姓》出自哪个朝代？,1^北宋$2^南宋$3^元末,20,1
704,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,一审民事案件最长的审结是多长时间？,1^1个月$2^3个月$3^15个月,20,3
705,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,一天中血管病人的最危险的时刻是什么时候？,1^凌晨3点$2^正午12点$3^下午6点,20,1
706,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,一条热带鱼的口上翘，则这条鱼在哪层水域活动？,1^下层$2^上层$3^深层,20,2
707,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,一听可口可乐的净含量是？,1^500ml$2^150ml$3^335ml,20,3
708,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,一些轿车车身后有2.0、2.6、2.8等阿拉伯数字，这是指？,1^汽车重量$2^发动机排量$3^坐人数量,20,2
709,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,一些人经常在某歌厅吸毒，该歌厅老板对此视而不见，法律将以什么罪进行处罚？,1^容留他人吸毒罪$2^包庇罪$3^贩毒罪,20,1
710,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,一些小轿车的尾部装有翘起的板，这种板可以使汽车？,1^浮力增加$2^附着力增加$3^外观时髦,20,2
711,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,“一衣带水”的水是指哪条河流？,1^长江$2^黄河$3^淮河,20,1
712,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,一只菠萝就是几朵花的果实？,1^1朵$2^2朵$3^很多朵,20,3
713,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,校园歌曲《童年》的词曲作者是？,1^罗大佑$2^周华健$3^李宗盛,20,1
714,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,校园歌曲最早出现在？,1^中国$2^日本$3^英国,20,2
715,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,校园流行用语中的“白菜”一词是指？,1^漂亮白女孩$2^没有经验的毕业生$3^死读书,20,1
716,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,蝎子的毒刺长在哪里？?,1^腹部尖端$2^头部$3^尾部,20,3
717,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,鞋号“18号”表示鞋的？,1^宽度$2^长度$3^空间,20,2
718,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,发射第一颗人造卫星的国家是？,1^前苏联$2^英国$3^美国,20,1
719,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,无效婚姻和可撤消婚姻制度是哪部法律规定的？,1^《婚姻法》$2^《民法》$3^《刑法》,20,1
720,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,新的电信资费对长途电话以多长时间为单位进行计费？,1^6秒钟$2^1分钟$3^1秒钟,20,1
721,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,新的机动车报废标准规定 家用轿车最长可以使用多长时间？,1^40年$2^15年$3^30年,20,2
722,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,新凤霞是演什么的？,1^京剧$2^粤剧$3^评剧,20,3
723,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,新公布的《医疗事故处理条例》中有规定的是？?,1^事故分责任和技术$2^医学会负责事故鉴定$3^任意涂改病历,20,3
724,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,新加坡经济发展较快的主要原因是什么优势？,1^地理位置$2^城市绿化$3^人口数量,20,1
725,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,俗话说“江山易改”的下一句是什么?,1^本性难移$2^世态炎凉$3^事与人为,20,1
726,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,新生儿感到最舒适的室温大约是？,1^36摄氏度$2^24摄氏度$3^42摄氏度,20,2
727,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,新石器时代属于石器时代的哪个时期？,1^晚期$2^早期$3^中期,20,1
728,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,新石器与旧石器的差别是？,1^制作方法$2^石器大小$3^使用方法,20,1
729,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,新四军是哪一地区抗日的主力？,1^晋西北$2^华中$3^东北,20,2
730,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,新文化运动中大力提倡白话文，推崇“实验主义”的代表人物是？,1^鲁迅$2^陈独秀$3^胡适,20,3
731,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,“六月飞雪”这一典故出自关汉卿的哪部戏剧？,1^单翅膀$2^无翅膀$3^双翅膀,20,2
732,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,新鲜蔬菜比冷冻蔬菜更有营养么？,1^不是$2^短时间是$3^长时间也是,20,1
733,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,李清照的词《一剪梅》中，“才下眉头”下一句是什么？,1^却上心头$2^又上心头$3^还上心头,20,1
734,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,新珍珠和老珍珠哪种价值高？,1^老珍珠$2^新珍珠$3^一样高,20,2
735,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,新中国第一部临时宪法的简称是？,1^中华民国临时约法$2^中华人民共和国宪法$3^共同纲领,20,3
736,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,新中国第一部律师法于哪一年开始施行？,1^1997年$2^1897年$3^1987年,20,1
737,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,庆祝中国人民政治协商会议第一届全体会议发行了中国第几套纪念邮票？,1^第八套$2^第十套$3^第一套,20,3
738,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,“心比天高，身为下贱”是《红楼梦》中对谁的判词？,1^晴雯$2^袭人$3^薛宝钗,20,1
739,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,由英达导演，宋丹丹.梁天.关凌等主演的中国第一部室内情景剧叫什么？,1^我爱我家$2^家有儿女$3^东北一家人,20,1
740,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,心理学家艾里克森把人的一生划分为既连续又具有不同质的8个阶段，每个阶段有不同的对立的品质及发展任务，其中12~18岁是？,1^勤奋感对自卑感$2^自主性对羞怯感$3^主动感对内疚感,20,1
741,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,心理学家艾里克森把人的一生划分为既连续又具有不同质的8个阶段，每个阶段有不同的对立的品质及发展任务，其中2~4岁是？,1^勤奋感对自卑感$2^自主性对羞怯感$3^主动感对内疚感,20,2
742,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,心理学家艾里克森把人的一生划分为既连续又具有不同质的8个阶段，每个阶段有不同的对立的品质及发展任务，其中4~7岁是？,1^勤奋感对自卑感$2^自主性对羞怯感$3^主动感对内疚感,20,3
743,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,心理学家艾里克森把人的一生划分为既连续又具有不同质的8个阶段，每个阶段有不同的对立的品质及发展任务，其中7~12岁是？,1^勤奋感对自卑感$2^自主性对羞怯感$3^主动感对内疚感,20,1
744,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,人生命活动终止的标志是？,1^呼吸消失$2^脑死亡$3^心脏停止,20,2
745,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,星是鉴别电冰箱制冷温度的标志，我国四星级的电冰箱最低可以制冷多少度？,1^-50°C$2^0°C$3^-20°C,20,3
746,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,“大山的子孙哟，爱太阳咯”是李琼的哪首歌？,1^山路十八弯$2^青藏高原$3^康定情歌,20,1
747,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,形容动物的鸣叫常用一个字表示，狼的叫声应该用？,1^嗥$2^嚎$3^嗷,20,1
748,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,行驶在支路的轿车A未让行驶在干路的轿车B导致两车在路口相撞，则哪辆车负全部责任？,1^A车$2^B车$3^各负一半,20,1
749,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,十二生肖中排在龙前面一位的动物是什么？,1^鸡$2^狗$3^兔,20,3
750,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,十二生肖中排在龙后面一位的动物是什么？,1^蛇$2^马$3^虎,20,1
751,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,行政诉讼的原告和被告是？,1^恒定的$2^可变的$3^唯一的,20,1
752,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,行政诉讼中，负举证责任的主要是？,1^公民$2^行政机关$3^法院,20,2
753,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,胸腺的作用是增强淋巴细胞的杀伤力，使淋巴细胞更为有效地杀灭细菌。胸腺只存在于人一生中的哪个阶段？,1^婴儿至青年$2^青年至中年$3^中年至老年,20,1
754,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,合肥是我国哪个省的省会？,1^安徽$2^吉林$3^辽宁,20,1
755,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下列最甜的糖是？,1^单糖$2^果糖$3^二元糖,20,2
756,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下列作品中属于达芬奇的是？,1^蒙娜丽莎$2^亚维农的少女$3^格尔尼卡,20,1
757,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面不是棉花纤维成分组成的是？,1^纯纤维素$2^微量的油脂$3^角蛋白纤维,20,3
758,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面不属于棉织品的是哪一种？,1^长绒棉$2^驼绒$3^细绒棉,20,2
759,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下令“破釜沉舟”的我国古代将领是？,1^刘邦$2^赵云$3^项羽,20,3
760,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面不是明代的宣德炉之所以珍贵的原因是？,1^物以稀为贵$2^历史意义$3^材料稀有,20,2
761,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面的通讯社哪个属于美国？,1^法新社$2^美联社$3^路透社,20,2
762,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面干果中脂肪含量最高的是？,1^核桃仁$2^花生$3^瓜子,20,1
763,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面几种吃法对鸡蛋营养的吸收和消化率最高的是？,1^煎$2^做汤$3^煮,20,3
764,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面建筑的风格不属于伊斯兰艺术的是？,1^泰姬陵$2^圣索菲亚大教堂$3^珍珠清真寺,20,2
765,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,长春是我国哪个省的省会？,1^吉林$2^黑龙江$3^辽宁,20,1
766,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面几种水饮用后对人体都是有益的，但其中的哪种水是无法人工制造的？,1^天然矿泉水$2^雪水$3^纯净水,20,1
767,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面几个罗马数字中，比较大的是？,1^VI$2^V$3^IV,20,1
768,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面几种酱油更适于炒菜的是？,1^白酱油$2^生抽$3^老抽,20,3
769,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面哪个不是月球环形山的成因？,1^火山喷发$2^地壳隆起$3^流星体撞击,20,2
770,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面哪个省市不是黄河流经的省份？,1^湖北$2^山东$3^山西,20,1
771,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面几种扫描仪的感光器件中谁的清晰度和色彩还原度好？,1^CCD$2^PMT$3^CIS,20,1
772,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面哪个城市有“北国春城”之称？,1^哈尔滨$2^大连$3^长春,20,3
773,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面哪类证券公司可以从事证券自营业务？,1^经济类证券公司$2^综合类证券公司$3^期货类证券公司,20,2
774,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面哪些植物的原产地是在中国？,1^大白菜$2^菠萝$3^红薯,20,1
775,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面哪一个不属于长江三峡的是？,1^瞿塘峡$2^虎跳峡$3^巫峡,20,2
776,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面哪一首作品不属于著名作曲家刘天华所作？,1^光明行$2^改进操$3^二泉映月,20,3
777,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面哪一个不是构成大满贯的网球公开赛的是？,1^德国公开赛$2^澳大利亚公开赛$3^法国公开赛,20,1
778,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面哪一个是电视剧《笑傲江湖》中梅庄守门人丁坚的绰号？,1^一字电剑$2^天王老子$3^潇湘夜雨,20,1
779,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面哪一项不属于不可再生的三大常规能源？,1^天然气$2^石油$3^汽油,20,3
780,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,我国古代称女子“害喜”是指她怎么了,1^怀孕$2^结婚$3^去世,20,1
781,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面哪一种树被称为“活化石”？,1^银杏$2^银杉$3^铁树,20,1
782,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面哪一种炊具对人体健康最有益？,1^铝锅$2^沙锅$3^铁锅,20,3
783,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面哪一种是能降血压的食物？,1^桂圆$2^芹菜$3^大枣,20,2
784,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面哪一种熨烫衣服的方法是不正确的？,1^熨前喷一些水$2^长时间的熨$3^衣服和熨斗间垫湿布,20,2
785,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,世界三大饮料是咖啡.可可还有一个是中国的什么？,1^果汁$2^米醋$3^茶,20,3
786,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面哪种细胞中含有花青素？,1^细胞质$2^液泡$3^细胞膜,20,2
787,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面哪种真正是“鱼”？,1^章鱼$2^海豚$3^乌鱼,20,3
788,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面哪种面料不能用碱性洗涤剂？,1^纯棉$2^腈纶$3^涤纶,20,2
789,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面哪种鱼翅是能直接运用的半成品？,1^堆翅$2^烩鱼翅$3^黄肉翅,20,1
790,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面哪座山不是中国佛教四大名山之一？,1^普陀山$2^嵩山$3^峨眉山,20,2
791,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面清洗轿车的方法中正确的是？,1^用海绵薰煤油檫油渍$2^用含磨料清洁剂擦玻璃$3^用普通肥皂水擦转向盘,20,1
792,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面哪个是卫星发射基地的城市？,1^汉口$2^西昌$3^桂林,20,2
793,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面提供的几种识别矿泉水真假的方法哪一种是正确的？,1^瓶盖$2^口感$3^生产日期,20,2
794,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,夏季和秋季进行家庭装修后，到了什么季节墙面与门框容易出现缝隙？,1^冬季$2^春季$3^夏季,20,1
795,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面哪种珍珠哪一种最珍贵？,1^海水养殖珠$2^淡水养殖珠$3^天然海水珠,20,3
796,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下坡高速滑雪赛中采用的滑雪杖是？,1^弯曲的$2^直角的$3^直的,20,1
797,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,一个正方体它的棱长是2米，那么它的体积是多少立方米？,1^2$2^6$3^8,20,3
798,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,歌曲《思念是一种病》《爱我别走》是哪们台湾男歌手演唱曲目？,1^张震岳$2^张震$3^郑晓明,20,1
799,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,我们一般在医院输液是把药物注入什么血管？,1^静脉$2^动脉$3^毛细血管,20,1
800,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,“叫化鸡”特色是采用泥土和什么植物的叶子包裹进行烧烤？,1^荷叶$2^草药$3^牛肉,20,1